source_run,partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,worst_candidate_plog,n_candidates
partition_2026-03-18,harmonic_x,1/2,3,4,True,11,"(1, 0, 1, 1)",1.5238095238095237,1.6,0.5238095238095238,0.6,1.561904761904762,0.5619047619047619,0.01921963414880846,0.0012964080118057029,-0.09765625,-0.1184091567993164,endpoint,1.6,0.6,2
partition_2026-03-18,harmonic_x,1/2,3,4,True,12,"(1, 1, 0, 0)",1.6,1.6842105263157894,0.6,0.6842105263157895,1.6421052631578947,0.6421052631578947,0.01922014925816906,0.0014173400414612728,-0.09765625,-0.1178121566772461,D,1.6015625,0.6015625,3
partition_2026-03-18,harmonic_x,1/2,3,4,True,13,"(1, 1, 0, 1)",1.6842105263157894,1.7777777777777777,0.6842105263157895,0.7777777777777778,1.7309941520467835,0.7309941520467836,0.01780280921670779,0.004919662603471823,-0.09765625,-0.11390972137451172,endpoint,1.6842105263157894,0.6842105263157895,2
partition_2026-03-18,harmonic_x,1/2,3,4,True,14,"(1, 1, 1, 0)",1.7777777777777777,1.8823529411764706,0.7777777777777778,0.8823529411764706,1.8300653594771241,0.8300653594771242,0.01241761928481467,0.009509876582516081,-0.09814453125,-0.10601806640625,endpoint,1.7777777777777777,0.7777777777777778,2
partition_2026-03-18,harmonic_x,1/2,3,4,True,15,"(1, 1, 1, 1)",1.8823529411764706,2.0,0.8823529411764706,1.0,1.9411764705882353,0.9411764705882353,0.018957425066246335,0.01582416884483508,-0.104248046875,-0.09329986572265625,endpoint,2.0,1.0,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,0,"(0, 0, 0, 0)",1.0,1.1176470588235294,0.0,0.11764705882352941,1.0588235294117647,0.058823529411764705,0.027738151266708092,0.036314681939365274,-0.0380859375,-0.02521228790283203,endpoint,1.0,0.0,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,1,"(0, 0, 0, 1)",1.1176470588235294,1.2222222222222223,0.11764705882352941,0.2222222222222222,1.1699346405228759,0.16993464052287582,0.027184081420115042,0.02417060699632007,-0.04541015625,-0.06487083435058594,endpoint,1.2222222222222223,0.2222222222222222,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,2,"(0, 0, 1, 0)",1.2222222222222223,1.3157894736842106,0.2222222222222222,0.3157894736842105,1.2690058479532165,0.26900584795321636,0.01659906958811627,0.015441847878827237,-0.078369140625,-0.08933162689208984,endpoint,1.3157894736842106,0.3157894736842105,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,3,"(0, 0, 1, 1)",1.3157894736842106,1.4,0.3157894736842105,0.4,1.3578947368421053,0.35789473684210527,0.028125011616863267,0.009929215228251095,-0.076416015625,-0.10419559478759766,endpoint,1.4,0.4,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,4,"(0, 1, 0, 0)",1.4,1.4761904761904763,0.4,0.47619047619047616,1.438095238095238,0.4380952380952381,0.02509252865215137,0.0057815885749281995,-0.0869140625,-0.11278057098388672,endpoint,1.4761904761904763,0.47619047619047616,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,5,"(0, 1, 0, 1)",1.4761904761904763,1.5454545454545454,0.47619047619047616,0.5454545454545454,1.5108225108225108,0.5108225108225108,0.028026906220138183,0.0029343775679868114,-0.0869140625,-0.11714935302734375,endpoint,1.5454545454545454,0.5454545454545454,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,6,"(0, 1, 1, 0)",1.5454545454545454,1.608695652173913,0.5454545454545454,0.6086956521739131,1.5770750988142292,0.5770750988142292,0.02799923862632573,0.000831474647953098,-0.087890625,-0.11868762969970703,D,1.6080729166666667,0.6080729166666666,3
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,7,"(0, 1, 1, 1)",1.608695652173913,1.6666666666666667,0.6086956521739131,0.6666666666666666,1.6376811594202898,0.6376811594202898,0.021411889802439663,0.0008310496024800994,-0.09521484375,-0.11812686920166016,endpoint,1.608695652173913,0.6086956521739131,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,8,"(1, 0, 0, 0)",1.6666666666666667,1.72,0.6666666666666666,0.72,1.6933333333333334,0.6933333333333334,0.02818144112614491,0.0018394975303849797,-0.0869140625,-0.11623382568359375,endpoint,1.6666666666666667,0.6666666666666666,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,9,"(1, 0, 0, 1)",1.72,1.7692307692307692,0.72,0.7692307692307693,1.7446153846153847,0.7446153846153846,0.028155103698797916,0.002662885176754473,-0.0849609375,-0.11337757110595703,endpoint,1.72,0.72,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,10,"(1, 0, 1, 0)",1.7692307692307692,1.8148148148148149,0.7692307692307693,0.8148148148148148,1.792022792022792,0.792022792022792,0.028021602912032244,0.003258850832042628,-0.082275390625,-0.10985851287841797,endpoint,1.7692307692307692,0.7692307692307693,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,11,"(1, 0, 1, 1)",1.8148148148148149,1.8571428571428572,0.8148148148148148,0.8571428571428571,1.835978835978836,0.8359788359788359,0.024762752079989615,0.0037281905687903444,-0.082275390625,-0.10589027404785156,endpoint,1.8148148148148149,0.8148148148148148,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,12,"(1, 1, 0, 0)",1.8571428571428572,1.896551724137931,0.8571428571428571,0.896551724137931,1.8768472906403941,0.8768472906403941,0.028112888840207163,0.003975481413890369,-0.074951171875,-0.10162830352783203,endpoint,1.8571428571428572,0.8571428571428571,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,13,"(1, 1, 0, 1)",1.896551724137931,1.9333333333333333,0.896551724137931,0.9333333333333333,1.914942528735632,0.9149425287356322,0.016964399510070522,0.004314070429317074,-0.082275390625,-0.09718608856201172,endpoint,1.896551724137931,0.896551724137931,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,14,"(1, 1, 1, 0)",1.9333333333333333,1.967741935483871,0.9333333333333333,0.967741935483871,1.950537634408602,0.9505376344086022,0.025381012559999215,0.00488442311651656,-0.115234375,-0.09264469146728516,endpoint,1.967741935483871,0.967741935483871,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,4,True,15,"(1, 1, 1, 1)",1.967741935483871,2.0,0.967741935483871,1.0,1.9838709677419355,0.9838709677419355,0.02832478560795559,0.004953775227767996,-0.11328125,-0.08806705474853516,endpoint,2.0,1.0,2
partition_2026-03-18,uniform_x,1/2,5,4,False,0,"(0, 0, 0, 0)",1.0,1.0625,0.0,0.0625,1.03125,0.03125,0.022004631387038523,0.020659344042528362,-0.0302734375,-0.01439666748046875,endpoint,1.0,0.0,2
partition_2026-03-18,uniform_x,1/2,5,4,False,1,"(0, 0, 0, 1)",1.0625,1.125,0.0625,0.125,1.09375,0.09375,0.019998721772620704,0.01747636729617352,-0.05517578125,-0.040305137634277344,endpoint,1.0625,0.0625,2
partition_2026-03-18,uniform_x,1/2,5,4,False,2,"(0, 0, 1, 0)",1.125,1.1875,0.125,0.1875,1.15625,0.15625,0.021735968418280384,0.014522279915072142,-0.080078125,-0.061507225036621094,endpoint,1.125,0.125,2
partition_2026-03-18,uniform_x,1/2,5,4,False,3,"(0, 0, 1, 1)",1.1875,1.25,0.1875,0.25,1.21875,0.21875,0.0070208277261161415,0.012102144757793112,-0.079833984375,-0.07861614227294922,endpoint,1.1875,0.1875,2
partition_2026-03-18,uniform_x,1/2,5,4,False,4,"(0, 1, 0, 0)",1.25,1.3125,0.25,0.3125,1.28125,0.28125,0.00515758797894904,0.009677214801113323,-0.092529296875,-0.09213829040527344,endpoint,1.25,0.25,2
partition_2026-03-18,uniform_x,1/2,5,4,False,5,"(0, 1, 0, 1)",1.3125,1.375,0.3125,0.375,1.34375,0.34375,0.010255576790609625,0.0075472434152682785,-0.0947265625,-0.10249614715576172,endpoint,1.375,0.375,2
partition_2026-03-18,uniform_x,1/2,5,4,False,6,"(0, 1, 1, 0)",1.375,1.4375,0.375,0.4375,1.40625,0.40625,0.01792027640143448,0.005615707587822129,-0.09228515625,-0.11004638671875,endpoint,1.4375,0.4375,2
partition_2026-03-18,uniform_x,1/2,5,4,False,7,"(0, 1, 1, 1)",1.4375,1.5,0.4375,0.5,1.46875,0.46875,0.021677109492672226,0.003756833091237748,-0.09228515625,-0.11509037017822266,endpoint,1.5,0.5,2
partition_2026-03-18,uniform_x,1/2,5,4,False,8,"(1, 0, 0, 0)",1.5,1.5625,0.5,0.5625,1.53125,0.53125,0.012362651282416376,0.0017766878000809372,-0.10498046875,-0.11788749694824219,endpoint,1.5625,0.5625,2
partition_2026-03-18,uniform_x,1/2,5,4,False,9,"(1, 0, 0, 1)",1.5625,1.625,0.5625,0.625,1.59375,0.59375,0.0218576176667072,0.0003570694920758079,-0.0947265625,-0.11873340606689453,D,1.603515625,0.603515625,3
partition_2026-03-18,uniform_x,1/2,5,4,False,10,"(1, 0, 1, 0)",1.625,1.6875,0.625,0.6875,1.65625,0.65625,0.021760925782430423,0.0013629512203641174,-0.0947265625,-0.1176004409790039,endpoint,1.625,0.625,2
partition_2026-03-18,uniform_x,1/2,5,4,False,11,"(1, 0, 1, 1)",1.6875,1.75,0.6875,0.75,1.71875,0.71875,0.00620336486402277,0.003408579244180818,-0.11962890625,-0.11487865447998047,endpoint,1.75,0.75,2
partition_2026-03-18,uniform_x,1/2,5,4,False,12,"(1, 1, 0, 0)",1.75,1.8125,0.75,0.8125,1.78125,0.78125,0.008767078215141288,0.0049015765120237614,-0.1171875,-0.1106405258178711,endpoint,1.8125,0.8125,2
partition_2026-03-18,uniform_x,1/2,5,4,False,13,"(1, 1, 0, 1)",1.8125,1.875,0.8125,0.875,1.84375,0.84375,0.014929563773116838,0.006401006686218121,-0.116943359375,-0.10501670837402344,endpoint,1.875,0.875,2
partition_2026-03-18,uniform_x,1/2,5,4,False,14,"(1, 1, 1, 0)",1.875,1.9375,0.875,0.9375,1.90625,0.90625,0.010408270861523848,0.007610422041677407,-0.104736328125,-0.09812164306640625,endpoint,1.9375,0.9375,2
partition_2026-03-18,uniform_x,1/2,5,4,False,15,"(1, 1, 1, 1)",1.9375,2.0,0.9375,1.0,1.96875,0.96875,0.021735968418280384,0.009103794509895638,-0.10693359375,-0.0900564193725586,endpoint,2.0,1.0,2
partition_2026-03-18,geometric_x,1/2,5,4,False,0,"(0, 0, 0, 0)",1.0,1.0442737824274138,0.0,0.04427378242741384,1.022136891213707,0.02213689121370692,0.015759574769876807,0.015015214081468282,-0.021728515625,-0.01044464111328125,endpoint,1.0,0.0,2
partition_2026-03-18,geometric_x,1/2,5,4,False,1,"(0, 0, 0, 1)",1.0442737824274138,1.0905077326652577,0.04427378242741384,0.09050773266525766,1.0673907575463357,0.06739075754633575,0.01849898676300359,0.013885491965881354,-0.045654296875,-0.030208587646484375,endpoint,1.0442737824274138,0.04427378242741384,2
partition_2026-03-18,geometric_x,1/2,5,4,False,2,"(0, 0, 1, 0)",1.0905077326652577,1.1387886347566916,0.09050773266525766,0.13878863475669165,1.1146481837109747,0.11464818371097465,0.022808390587765782,0.012656295112307153,-0.069580078125,-0.048061370849609375,endpoint,1.0905077326652577,0.09050773266525766,2
partition_2026-03-18,geometric_x,1/2,5,4,False,3,"(0, 0, 1, 1)",1.1387886347566916,1.189207115002721,0.13878863475669165,0.18920711500272105,1.1639978748797064,0.16399787487970635,0.010152095475458629,0.011573849511795463,-0.069580078125,-0.0639791488647461,endpoint,1.1387886347566916,0.13878863475669165,2
partition_2026-03-18,geometric_x,1/2,5,4,False,4,"(0, 1, 0, 0)",1.189207115002721,1.241857812073484,0.18920711500272105,0.24185781207348406,1.2155324635381026,0.21553246353810257,0.008010170271189271,0.01027451439236901,-0.08154296875,-0.07793426513671875,endpoint,1.189207115002721,0.18920711500272105,2
partition_2026-03-18,geometric_x,1/2,5,4,False,5,"(0, 1, 0, 1)",1.241857812073484,1.2968395546510096,0.24185781207348406,0.29683955465100964,1.269348683362247,0.2693486833622469,0.007369157088197241,0.008865252196604983,-0.093505859375,-0.08989620208740234,endpoint,1.241857812073484,0.24185781207348406,2
partition_2026-03-18,geometric_x,1/2,5,4,False,6,"(0, 1, 1, 0)",1.2968395546510096,1.3542555469368927,0.29683955465100964,0.3542555469368927,1.3255475507939511,0.3255475507939512,0.018939019563710777,0.007659294573786602,-0.08154296875,-0.09983348846435547,endpoint,1.3542555469368927,0.3542555469368927,2
partition_2026-03-18,geometric_x,1/2,5,4,False,7,"(0, 1, 1, 1)",1.3542555469368927,1.4142135623730951,0.3542555469368927,0.41421356237309503,1.384234554654994,0.3842345546549939,0.02307544318975844,0.00616055324602034,-0.083984375,-0.10770988464355469,endpoint,1.4142135623730951,0.41421356237309503,2
partition_2026-03-18,geometric_x,1/2,5,4,False,8,"(1, 0, 0, 0)",1.4142135623730951,1.4768261459394993,0.41421356237309503,0.4768261459394993,1.4455198541562972,0.4455198541562972,0.01943940452728261,0.004424665692783922,-0.093505859375,-0.11349010467529297,endpoint,1.4768261459394993,0.4768261459394993,2
partition_2026-03-18,geometric_x,1/2,5,4,False,9,"(1, 0, 0, 1)",1.4768261459394993,1.5422108254079407,0.4768261459394993,0.5422108254079409,1.50951848567372,0.50951848567372,0.02213360158657626,0.002694197059293648,-0.093505859375,-0.11713123321533203,endpoint,1.5422108254079407,0.5422108254079409,2
partition_2026-03-18,geometric_x,1/2,5,4,False,10,"(1, 0, 1, 0)",1.5422108254079407,1.6104903319492543,0.5422108254079409,0.6104903319492543,1.5763505786785976,0.5763505786785975,0.02295561482930237,0.0008220132427261084,-0.093505859375,-0.1186532974243164,D,1.6043294270833333,0.6043294270833334,3
partition_2026-03-18,geometric_x,1/2,5,4,False,11,"(1, 0, 1, 1)",1.6104903319492543,1.681792830507429,0.6104903319492543,0.6817928305074291,1.6461415812283418,0.6461415812283416,0.001228298519931821,0.0017324949670082866,-0.117431640625,-0.11782264709472656,endpoint,1.6104903319492543,0.6104903319492543,2
partition_2026-03-18,geometric_x,1/2,5,4,False,12,"(1, 1, 0, 0)",1.681792830507429,1.7562521603732995,0.6817928305074291,0.7562521603732995,1.7190224954403643,0.7190224954403643,0.010647453547592497,0.0037421734013589583,-0.10546875,-0.114776611328125,endpoint,1.681792830507429,0.6817928305074291,2
partition_2026-03-18,geometric_x,1/2,5,4,False,13,"(1, 1, 0, 1)",1.7562521603732995,1.8340080864093424,0.7562521603732995,0.8340080864093424,1.795130123391321,0.7951301233913209,0.006905280146233538,0.0062205840938032424,-0.10546875,-0.10940074920654297,endpoint,1.7562521603732995,0.7562521603732995,2
partition_2026-03-18,geometric_x,1/2,5,4,False,14,"(1, 1, 1, 0)",1.8340080864093424,1.9152065613971474,0.8340080864093424,0.9152065613971473,1.8746073239032448,0.8746073239032449,0.009951887040565478,0.008685978017428748,-0.095947265625,-0.1016378402709961,endpoint,1.8340080864093424,0.8340080864093424,2
partition_2026-03-18,geometric_x,1/2,5,4,False,15,"(1, 1, 1, 1)",1.9152065613971474,2.0,0.9152065613971473,1.0,1.9576032806985737,0.9576032806985737,0.02274767606204733,0.012032130393885076,-0.10791015625,-0.09142780303955078,endpoint,2.0,1.0,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,0,"(0, 0, 0, 0)",1.0,1.032258064516129,0.0,0.03225806451612903,1.0161290322580645,0.016129032258064516,0.01807601268266008,0.011072148216856469,-0.02490234375,-0.0077304840087890625,endpoint,1.0,0.0,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,1,"(0, 0, 0, 1)",1.032258064516129,1.0666666666666667,0.03225806451612903,0.06666666666666667,1.049462365591398,0.04946236559139785,0.008263006310106328,0.010915513238344507,-0.026611328125,-0.022818565368652344,endpoint,1.032258064516129,0.03225806451612903,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,2,"(0, 0, 1, 0)",1.0666666666666667,1.103448275862069,0.06666666666666667,0.10344827586206896,1.085057471264368,0.08505747126436781,0.02225226278104437,0.010473067558211088,-0.059814453125,-0.037301063537597656,endpoint,1.0666666666666667,0.06666666666666667,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,3,"(0, 0, 1, 1)",1.103448275862069,1.1428571428571428,0.10344827586206896,0.14285714285714285,1.1231527093596059,0.12315270935960591,0.010287871323751816,0.01019641513062409,-0.057861328125,-0.05108451843261719,endpoint,1.103448275862069,0.10344827586206896,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,4,"(0, 1, 0, 0)",1.1428571428571428,1.1851851851851851,0.14285714285714285,0.18518518518518517,1.164021164021164,0.164021164021164,0.014472301912268221,0.009653559299467747,-0.076416015625,-0.06406307220458984,endpoint,1.1428571428571428,0.14285714285714285,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,5,"(0, 1, 0, 1)",1.1851851851851851,1.2307692307692308,0.18518518518518517,0.23076923076923078,1.207977207977208,0.20797720797720798,0.01795929281690848,0.00898623871671993,-0.093017578125,-0.0761098861694336,endpoint,1.1851851851851851,0.18518518518518517,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,6,"(0, 1, 1, 0)",1.2307692307692308,1.28,0.23076923076923078,0.28,1.2553846153846153,0.2553846153846154,0.014430023329495358,0.008538641966408675,-0.074462890625,-0.08708000183105469,endpoint,1.28,0.28,2
partition_2026-03-18,harmonic_x,1/2,5,4,False,7,"(0, 1, 1, 1)",1.28,1.3333333333333333,0.28,0.3333333333333333,1.3066666666666666,0.30666666666666664,0.02216796835269138,0.007737945023196019,-0.074462890625,-0.09679794311523438,endpoint,1.3333333333333333,0.3333333333333333,2
